training_size,model_type,trial_id,lambda,df,aicc
540,lasso,2,4.907821064581342e-5,43,-503.3492735000764
540,lasso,2,4.47182376772559e-5,43,-503.4699241790081
540,lasso,2,4.0745592690636e-5,43,-503.4966836685097
540,lasso,2,3.7125866535559034e-5,43,-503.54433169644153
540,lasso,2,3.382770687571578e-5,43,-503.5906145081026
540,lasso,2,3.082254662994407e-5,43,-503.63600470089705
540,lasso,2,2.8084356537838025e-5,43,-503.78440724427196
540,lasso,2,2.5589419706746556e-5,43,-503.79531323339836
540,lasso,2,2.3316126187395207e-5,44,-501.4492018478395
540,lasso,2,2.124478579884355e-5,44,-501.473507232187
540,lasso,2,1.9357457581557495e-5,44,-501.4974879800925
1347,lasso,2,0.17152308024562418,0,2.5920599000528455e-11
1347,lasso,2,0.15628544253402113,2,-24.383818342139648
1347,lasso,2,0.1424014745600276,5,-64.32562515617258
1347,lasso,2,0.12975092003502448,5,-130.7780702240342
1347,lasso,2,0.11822420590763336,8,-189.96718628618797
1347,lasso,2,0.10772149329436431,8,-252.8650919662547
1347,lasso,2,0.09815181272296918,8,-309.049905524808
1347,lasso,2,0.08943227619839193,9,-359.2287033717718
1347,lasso,2,0.08148735926660847,9,-407.75185290641565
1347,lasso,2,0.07424824685793602,10,-450.74151135250673
1347,lasso,2,0.06765223724382019,11,-492.2972855379488
1347,lasso,2,0.06164219894445815,12,-533.8776256189117
1347,lasso,2,0.056166075883251794,18,-566.8069142399071
1347,lasso,2,0.05117643650197542,19,-608.8363645251397
1347,lasso,2,0.04663006293130925,20,-647.2995750761193
1347,lasso,2,0.042487576658330445,20,-684.3783578400787
1347,lasso,2,0.0387130974486725,20,-718.2387539229464
1347,lasso,2,0.03527393256909995,21,-747.2308635633373
1347,lasso,2,0.03214029361869303,21,-776.1810443496237
1347,lasso,2,0.02928503851596941,21,-802.8355294234626
1347,lasso,2,0.026683436407158943,21,-827.4154965845513
1347,lasso,2,0.02431295345937933,22,-848.0852823139517
1347,lasso,2,0.022153057683355692,23,-867.304976227281
1347,lasso,2,0.020185041095151787,23,-887.2139868777059
1347,lasso,2,0.018391857676562914,24,-904.270700129858
1347,lasso,2,0.016757975730660884,26,-918.6867722016804
1347,lasso,2,0.015269243353665451,27,-933.8926248983637
1347,lasso,2,0.013912765857923929,27,-949.9591361043293
1347,lasso,2,0.012676794084295446,27,-964.9253560967221
1347,lasso,2,0.011550622636555168,28,-977.1657890801935
1347,lasso,2,0.010524497156373566,29,-988.6353480026949
1347,lasso,2,0.009589529835730968,30,-999.8147514343289
1347,lasso,2,0.008737622434976344,31,-1010.1167982480594
1347,lasso,2,0.007961396139749577,32,-1019.6561105644698
1347,lasso,2,0.007254127649221441,36,-1022.4452591560637
1347,lasso,2,0.006609690942078183,36,-1032.878614824645
1347,lasso,2,0.006022504215855542,37,-1040.3497315046727
1347,lasso,2,0.005487481540036089,38,-1047.053296087026
1347,lasso,2,0.004999988804152152,38,-1055.1461748594816
1347,lasso,2,0.004555803579337864,40,-1058.4081414296372
1347,lasso,2,0.004151078545670299,40,-1065.3521705283013
1347,lasso,2,0.0037823081685248263,40,-1071.720545322872
1347,lasso,2,0.0034462983353112093,41,-1075.6053504334357
1347,lasso,2,0.003140138689598384,41,-1081.2882816198053
1347,lasso,2,0.0028611774229993442,41,-1086.417147628489
1347,lasso,2,0.0026069983064754953,41,-1091.0448299257596
1347,lasso,2,0.0023753997621166253,42,-1093.1259984629935
1347,lasso,2,0.0021643757941262618,42,-1096.920730345943
1347,lasso,2,0.0019720986138457353,43,-1098.1287090803569
1347,lasso,2,0.0017969028083232163,43,-1101.165843394937
1347,lasso,2,0.0016372709153034445,43,-1103.8736014051306
1347,lasso,2,0.0014918202796956163,44,-1104.168249690218
1347,lasso,2,0.0013592910776764379,44,-1106.3356019551866
1347,lasso,2,0.0012385354046988567,45,-1106.138389718753
1347,lasso,2,0.0011285073328920231,46,-1105.7468762600683
1347,lasso,2,0.0010282538517344358,46,-1107.303651621278
1347,lasso,2,9.369066135327162e-4,47,-1106.6548862002385
1347,lasso,2,8.536744122092993e-4,47,-1108.0218788818347
1347,lasso,2,7.778363302538954e-4,48,-1107.1025384847815
1347,lasso,2,7.087354944808973e-4,48,-1108.2204214197109
1347,lasso,2,6.457733865080884e-4,48,-1109.2359123416072
1347,lasso,2,5.88404658676743e-4,48,-1110.1471026220206
1347,lasso,2,5.361324105110949e-4,48,-1110.9631937042714
1347,lasso,2,4.885038848041301e-4,48,-1111.6865260253835
1347,lasso,2,4.4510654605125463e-4,48,-1112.3236103230033
1347,lasso,2,4.055645072651071e-4,48,-1112.8725079758633
1347,lasso,2,3.6953527422229536e-4,48,-1113.3448334881234
1347,lasso,2,3.3670677894227975e-4,48,-1113.750123503948
1347,lasso,2,3.067946767038164e-4,48,-1114.0970415645297
1347,lasso,2,0.00027953988318700983,48,-1114.390584305425
1347,lasso,2,2.5470633040887777e-4,48,-1114.6457468672784
1347,lasso,2,2.3207892201541552e-4,48,-1114.8593977151186
1347,lasso,2,2.114616702198777e-4,48,-1115.0426830876597
1347,lasso,2,1.9267599825032844e-4,48,-1115.1990824450472
1347,lasso,2,1.7555919360307245e-4,48,-1115.3285588111592
1347,lasso,2,1.5996299870478826e-4,48,-1115.44086048416
1347,lasso,2,1.4575232677635331e-4,48,-1115.5373581938748
1347,lasso,2,1.328040917757875e-4,48,-1115.606090892831
1347,lasso,2,1.2100614228584092e-4,48,-1115.6908762315174
1347,lasso,2,1.1025629011206986e-4,48,-1115.7362240513676
1347,lasso,2,1.0046142517758254e-4,48,-1115.8014634060182
1347,lasso,2,9.153670904809611e-5,48,-1115.8338192301628
1347,lasso,2,8.340484010200489e-5,48,-1115.8788664818253
1347,lasso,2,7.599538398071446e-5,48,-1115.9033593821823
1347,lasso,2,6.924416351992269e-5,48,-1115.9282295104208
1347,lasso,2,6.309270287772438e-5,48,-1115.9622560866749
1347,lasso,2,5.748772104484301e-5,48,-1115.9755531853334
108,lasso,3,0.2194704823166092,0,-1.7053025658242404e-13
108,lasso,3,0.19997332955359742,3,1.2087354702757134
108,lasso,3,0.18220825010564684,5,-1.7344683152668254
108,lasso,3,0.16602137135324155,6,-6.4741153896200005
108,lasso,3,0.1512724902962927,7,-11.579120405454262
108,lasso,3,0.13783385918282365,7,-18.730857570420923
108,lasso,3,0.12558907901905583,8,-22.97603499900961
108,lasso,3,0.11443209137700888,9,-26.720166839343417
108,lasso,3,0.10426625976713493,9,-32.43040280050777
108,lasso,3,0.09500353261927622,9,-37.54721794743984
108,lasso,3,0.0865636806220875,9,-42.15623336391608
108,lasso,3,0.07887360181512221,10,-43.98583510503394
108,lasso,3,0.0718666884146224,11,-45.48191394788768
108,lasso,3,0.06548224988876045,11,-49.14589796716184
108,lasso,3,0.05966498728528616,13,-47.465303901909884
108,lasso,3,0.05436451425845696,13,-50.732968743985744
108,lasso,3,0.04953492064661546,13,-53.74971083439694
108,lasso,3,0.045134374820332196,13,-56.54397052343402
108,lasso,3,0.041124761356843426,14,-56.50972517538836
108,lasso,3,0.03747135090249322,15,-56.260376347908156
108,lasso,3,0.034142499363686345,15,-58.60769388631717
108,lasso,3,0.031109373820887787,15,-60.8169155034335
108,lasso,3,0.028345702791667166,17,-57.36068452130032
108,lasso,3,0.025827548679685973,19,-53.87976648307375
108,lasso,3,0.023533100438689638,18,-59.01734914126376
108,lasso,3,0.02144248465565908,19,-58.11639357581865
108,lasso,3,0.019537593416814415,19,-60.04431629122796
108,lasso,3,0.01780192746552846,19,-61.83377716371666
108,lasso,3,0.01622045329365894,20,-60.50165275807562
108,lasso,3,0.014779472928492845,21,-59.00474837658011
108,lasso,3,0.013466505287459803,21,-60.48856221609074
108,lasso,3,0.012270178072965682,21,-61.87449386692603
108,lasso,3,0.011180129270991252,24,-53.5537228989859
108,lasso,3,0.010186917400283844,25,-51.52152409762516
108,lasso,3,0.009281939734763463,25,-52.79764008344114
108,lasso,3,0.008457357790824951,25,-53.9849311989459
108,lasso,3,0.007706029434142868,27,-48.094332404653656
108,lasso,3,0.0070214470179207,29,-41.914087307134636
108,lasso,3,0.006397681016767508,29,-43.06084085596852
108,lasso,3,0.0058293286679856286,29,-44.12975896710786
108,lasso,3,0.005311467175424819,31,-37.42594474332802
108,lasso,3,0.004839611070577031,31,-38.590800326791495
108,lasso,3,0.004409673361594001,31,-39.75731200084064
108,lasso,3,0.004017930133719044,33,-32.84632785068196
108,lasso,3,0.0036609882945189205,33,-34.244144679879
108,lasso,3,0.0033357561845404043,31,-43.76654293648511
108,lasso,3,0.003039416798835123,31,-45.00286114637453
108,lasso,3,0.0027694033874103284,31,-46.203921815218735
108,lasso,3,0.0025233772232683667,31,-47.36806689065216
108,lasso,3,0.002299207345472255,31,-48.51006526465679
108,lasso,3,0.002094952101781478,32,-45.60485643876216
108,lasso,3,0.0019088423309891484,31,-50.698319769488734
108,lasso,3,0.0017392660392939875,31,-51.677147207767234
108,lasso,3,0.0015847544379811805,31,-52.55917751258042
108,lasso,3,0.0014439692214771856,32,-49.37007013612264
108,lasso,3,0.0013156909755870896,32,-50.13370032513841
108,lasso,3,0.0011988086155122096,32,-50.843804668115034
108,lasso,3,0.0010923097621650987,32,-51.45762334416764
108,lasso,3,9.952719734262058e-4,32,-52.017392913357945
108,lasso,3,9.068547543915237e-4,32,-52.52780426997199
108,lasso,3,8.262922774078157e-4,32,-52.99646998181594
108,lasso,3,7.528867488398499e-4,32,-53.42563900372863
108,lasso,3,6.860023651157478e-4,33,-49.68744610642882
108,lasso,3,6.250598057006088e-4,32,-54.168725028057445
108,lasso,3,5.69531215299179e-4,32,-54.48707965428758
108,lasso,3,5.18935631825804e-4,32,-54.776996511820606
108,lasso,3,4.728348205409324e-4,32,-55.04244218805285
108,lasso,3,4.308294782714487e-4,32,-55.2855136606235
108,lasso,3,3.9255577483761144e-4,31,-59.529444739896974
108,lasso,3,3.5768220173008946e-4,31,-59.729819384977446
108,lasso,3,3.2590670074184475e-4,31,-59.9120125804163
108,lasso,3,2.9695404768444525e-4,31,-60.077590450618914
108,lasso,3,2.7057346852780957e-4,31,-60.22818833713163
108,lasso,3,2.4653646731552655e-4,31,-60.365277431858544
108,lasso,3,2.246348470421914e-4,31,-60.48978521649639
108,lasso,3,2.046789063505445e-4,31,-60.603030539987856
108,lasso,3,1.8649579642906623e-4,31,-60.70427048843351
108,lasso,3,1.699280238782612e-4,31,-60.800964099487175
108,lasso,3,1.5483208657817514e-4,31,-60.88488668670823
108,lasso,3,1.4107723074168211e-4,31,-60.96345708637833
108,lasso,3,1.285443183877319e-4,31,-61.03520944331615
108,lasso,3,1.1712479542515276e-4,31,-61.10054931666801
108,lasso,3,1.0671975140904503e-4,31,-61.16001520211026
108,lasso,3,9.723906282582533e-5,30,-65.13438218656484
108,lasso,3,8.860061248646622e-5,30,-65.18386488659917
108,lasso,3,8.072957826668899e-5,30,-65.22905911555128
108,lasso,3,7.355778503351744e-5,30,-65.27025158850665
108,lasso,3,6.702311414489044e-5,30,-65.30790247136295
108,lasso,3,6.10689654077014e-5,30,-65.34231978830601
108,lasso,3,5.5643766834002685e-5,30,-65.37379351175659
108,lasso,3,5.0700527949117535e-5,30,-65.40262636604885
108,lasso,3,4.619643278262833e-5,30,-65.42923242683082
108,lasso,3,4.209246901692357e-5,30,-65.4529593878801
108,lasso,3,3.835309008116592e-5,32,-57.531463042187276
108,lasso,3,3.494590726390077e-5,32,-57.551402819502094
108,lasso,3,3.1841409177532123e-05,32,-57.569537575702434
108,lasso,3,2.9012706144801205e-5,32,-57.58617985985895
108,lasso,3,2.6435297293265855e-5,32,-57.60140547739615
108,lasso,3,2.408685834046445e-5,32,-57.61521573324904
540,lasso,3,0.17685898850530407,0,6.707523425575346e-12
540,lasso,3,0.1611473234102905,3,-19.399216933607264
540,lasso,3,0.1468314393391544,3,-45.37116975103869
540,lasso,3,0.1337873389526682,3,-68.04009263176444
540,lasso,3,0.12190204049347031,3,-88.06627815502215
540,lasso,3,0.11107259919213239,5,-107.07823125033204
540,lasso,3,0.10120521560881442,6,-128.45199508028202
540,lasso,3,0.09221442318738968,9,-144.73498042917004
540,lasso,3,0.08402234798502206,10,-164.8842516215249
540,lasso,3,0.07655803416532743,10,-185.7050472522035
540,lasso,3,0.06975682941286353,15,-195.68476698183713
540,lasso,3,0.06355982494570275,18,-210.20563019853336
540,lasso,3,0.05791334527574455,20,-226.81048005926246
540,lasso,3,0.05276848329731535,20,-246.1899664597241
540,lasso,3,0.048080676677216015,20,-263.92540145403865
540,lasso,3,0.04380932187710987,20,-280.2338436038975
540,lasso,3,0.03991742246509803,20,-295.28409231301447
540,lasso,3,0.03637126867032507,21,-307.07759450253604
540,lasso,3,0.03314014540507034,22,-317.9204698774051
540,lasso,3,0.03019606622535196,22,-330.02479340658317
540,lasso,3,0.02751353092573753,22,-341.2305743692931
540,lasso,3,0.025069304668763757,22,-351.60385197114067
540,lasso,3,0.022842216735889688,23,-359.1242635565831
540,lasso,3,0.020812977156860604,24,-365.93913729090355
540,lasso,3,0.018964009629213827,24,-374.3000881658781
540,lasso,3,0.01727929928075515,27,-375.50366639633575
540,lasso,3,0.015744253956397253,27,-382.9539924175113
540,lasso,3,0.014345577827893117,28,-387.64823235440196
540,lasso,3,0.013071156231732346,28,-393.9789688989817
540,lasso,3,0.011909950737721397,29,-397.53384883592713
540,lasso,3,0.010851903539381933,31,-398.51357029454397
540,lasso,3,0.009887850338042674,34,-397.01151051206307
540,lasso,3,0.009009440966068434,36,-397.9115396391138
540,lasso,3,0.008209067061702711,36,-403.0894249732808
540,lasso,3,0.007479796169077923,36,-407.80811253308707
540,lasso,3,0.006815311692599118,36,-412.12713579382563
540,lasso,3,0.006209858185614732,37,-413.89269518387067
540,lasso,3,0.005658191499491051,37,-417.6376833296772
540,lasso,3,0.005155533361305499,37,-421.0874651001388
540,lasso,3,0.004697529986732471,37,-424.2677360048347
540,lasso,3,0.004280214369646315,39,-422.6025752867326
540,lasso,3,0.003899971921812058,40,-423.122102643751
540,lasso,3,0.0035535091650512962,40,-425.7480240957046
540,lasso,3,0.00323782520470979,40,-428.1321764568558
540,lasso,3,0.0029501857373435704,41,-427.9434077023104
540,lasso,3,0.0026880993674905746,42,-427.60272888842326
540,lasso,3,0.002449296028395015,42,-429.4868544021614
540,lasso,3,0.002231707319775124,43,-429.3891117503315
540,lasso,3,0.002033448592329413,43,-431.8541803492378
540,lasso,3,0.00185280262380603,43,-434.119513721267
540,lasso,3,0.0016882047452451124,43,-436.21306469456727
540,lasso,3,0.001538229288564784,43,-438.10143083358037
540,lasso,3,0.0014015772381062567,43,-439.8307024323766
540,lasso,3,0.0012770649791816321,44,-439.00404968514067
540,lasso,3,0.0011636140461697057,45,-438.0246654064463
540,lasso,3,0.0010602417813626852,45,-439.27737453475254
540,lasso,3,9.660528236552202e-4,44,-442.7138085824455
540,lasso,3,8.802313533548411e-4,45,-441.3276710343923
540,lasso,3,8.020340259420641e-4,45,-442.24380742407936
540,lasso,3,7.307835335757729e-4,45,-443.064234103114
540,lasso,3,6.658627385767174e-4,45,-443.8155035987106
540,lasso,3,6.067093280761693e-4,45,-444.47358570938127
540,lasso,3,5.52810943530859e-4,45,-445.0647686625126
540,lasso,3,5.037007429183815e-4,45,-445.600141629018
540,lasso,3,4.58953357174932e-4,45,-446.08740245828164
540,lasso,3,4.181812058519676e-4,45,-446.5342670609558
540,lasso,3,3.810311400797775e-4,44,-449.31846283332857
540,lasso,3,3.4718138376091715e-4,44,-449.6836690668754
540,lasso,3,3.1633874649958664e-4,44,-450.0158155175467
540,lasso,3,2.8823608412668244e-4,45,-447.9437239091018
540,lasso,3,2.6262998482480396e-4,47,-443.50038213676544
540,lasso,3,2.392986608115375e-4,47,-443.84739970466103
540,lasso,3,2.1804002731978613e-4,47,-444.16082704856046
540,lasso,3,1.986699522361929e-4,47,-444.4472061876037
540,lasso,3,1.8102066123686214e-4,47,-444.7075524498455
540,lasso,3,1.649392846064276e-4,47,-444.9452439966926
540,lasso,3,1.5028653315370968e-4,47,-445.15894488882157
540,lasso,3,1.3693549175537595e-4,47,-445.35086299696604
540,lasso,3,1.247705200778582e-4,47,-445.52141212222307
540,lasso,3,1.1368625095610427e-4,47,-445.67073252748173
540,lasso,3,1.0358667775360113e-4,47,-445.80060799258
540,lasso,3,9.438432279881824e-5,47,-445.9126131618008
540,lasso,3,8.599947969546524e-5,47,-446.00834187797943
540,lasso,3,7.835952294381816e-5,47,-446.09003069538994
540,lasso,3,7.139827889338427e-5,47,-446.11370616012937
540,lasso,3,6.505545257839838e-5,47,-446.2185944933252
540,lasso,3,5.9276105471673976e-5,47,-446.2329679366029
540,lasso,3,5.401017963336289e-5,47,-446.25705502127164
540,lasso,3,4.92120641330276e-5,47,-446.34470840751
540,lasso,3,4.484019998958164e-5,47,-446.3514279795213
1347,lasso,3,0.1877454769320155,0,2.5920599000528455e-11
1347,lasso,3,0.17106668620959226,1,-31.157670543434513
1347,lasso,3,0.15586959328627564,1,-59.72522513085688
1347,lasso,3,0.14202256821332326,3,-101.25928541632172
1347,lasso,3,0.1294056746838517,4,-153.38657237641416
1347,lasso,3,0.1179096312019227,5,-214.17359277722846
1347,lasso,3,0.10743486453850477,5,-271.74263932529004
1347,lasso,3,0.09789064727579824,6,-321.15274708870396
1347,lasso,3,0.08919431196974553,7,-366.8614294724646
1347,lasso,3,0.08127053512417812,10,-412.5909975190248
1347,lasso,3,0.0740506847747268,14,-455.7974959980766
1347,lasso,3,0.06747222603157937,14,-503.3856834385718
1347,lasso,3,0.061478179432181125,15,-544.4100040925871
1347,lasso,3,0.05601662741238874,16,-584.4163589299071
1347,lasso,3,0.05104026462136659,17,-622.9399964271028
1347,lasso,3,0.046505988185268285,18,-658.452597544384
1347,lasso,3,0.04237452437076343,18,-693.1260441638507
1347,lasso,3,0.03861008841474778,18,-725.1845828926611
1347,lasso,3,0.035180074573844304,22,-747.9793328090954
1347,lasso,3,0.03205477370905242,22,-777.2877477147807
1347,lasso,3,0.029207115959398528,22,-804.2811501304164
1347,lasso,3,0.026612436275750256,22,-829.1728821633359
1347,lasso,3,0.02424826078396043,23,-850.0646519772371
1347,lasso,3,0.02209411212692052,24,-869.4070243349279
1347,lasso,3,0.020131332099489554,24,-889.2588917182178
1347,lasso,3,0.01834292004004712,25,-905.8148776835251
1347,lasso,3,0.016713385578895373,26,-921.131082129951
1347,lasso,3,0.01522861446808718,26,-937.4442518679543
1347,lasso,3,0.01387574633056253,29,-946.6577919306163
1347,lasso,3,0.012643063269714741,30,-959.4888663907175
1347,lasso,3,0.011519888374575793,30,-973.900468385639
1347,lasso,3,0.010496493241521264,32,-983.5248925528399
1347,lasso,3,0.00956401371149212,33,-994.890465329223
1347,lasso,3,0.00871437309288949,34,-1005.4731514301687
1347,lasso,3,0.007940212205135848,34,-1017.1132999531532
1347,lasso,3,0.007234825636973426,36,-1023.5853178579873
1347,lasso,3,0.006592103667399707,37,-1031.4378610481297
1347,lasso,3,0.006006479346186941,37,-1040.5461936846116
1347,lasso,3,0.005472880275622456,37,-1048.8252943291343
1347,lasso,3,0.004986684675826255,37,-1056.3581164322354
1347,lasso,3,0.004543681353104726,39,-1059.0191352213872
1347,lasso,3,0.004140033224605458,39,-1065.337169761064
1347,lasso,3,0.0037722440833412056,42,-1064.8111538894314
1347,lasso,3,0.00343712831571752,42,-1070.1762837501255
1347,lasso,3,0.0031317833092717653,42,-1075.0888413478394
1347,lasso,3,0.0028535643116325495,42,-1079.5875160527867
1347,lasso,3,0.0026000615229399126,44,-1079.52653404393
1347,lasso,3,0.002369079223311767,44,-1083.608595983665
1347,lasso,3,0.002158616754568692,44,-1087.3281350305194
1347,lasso,3,0.001966851191489882,44,-1090.7122408883588
