training_size,model_type,seeds,df,trial_id,lambda_type,lambda,total,correct,accuracy,misclassification
108,lasso,6691,29,A017,lambda_aicc,3.280932345251636e-5,2695,2264,0.8400742115027829,0.15992578849721706
108,lasso,4794,29,A018,lambda_aicc,3.280932345251636e-5,2695,2112,0.7836734693877551,0.21632653061224494
108,lasso,4402,29,A019,lambda_aicc,3.280932345251636e-5,2695,2223,0.824860853432282,0.175139146567718
108,lasso,258,29,A020,lambda_aicc,3.280932345251636e-5,2695,2373,0.8805194805194805,0.11948051948051952
108,lasso,3755,29,A021,lambda_aicc,3.280932345251636e-5,2695,2208,0.8192949907235622,0.18070500927643784
108,lasso,1582,29,A022,lambda_aicc,3.280932345251636e-5,2695,2214,0.8215213358070501,0.1784786641929499
108,lasso,377,29,A023,lambda_aicc,3.280932345251636e-5,2695,2105,0.7810760667903525,0.21892393320964754
108,lasso,7045,29,A024,lambda_aicc,3.280932345251636e-5,2695,2335,0.8664192949907236,0.13358070500927643
108,lasso,1756,29,A025,lambda_aicc,3.280932345251636e-5,2695,2133,0.7914656771799629,0.20853432282003714
108,lasso,2861,29,A026,lambda_aicc,3.280932345251636e-5,2695,2259,0.8382189239332096,0.16178107606679037
108,lasso,6739,29,A027,lambda_aicc,3.280932345251636e-5,2695,2305,0.8552875695732839,0.1447124304267161
108,lasso,3111,29,A028,lambda_aicc,3.280932345251636e-5,2695,2196,0.8148423005565862,0.18515769944341376
108,lasso,5336,29,A029,lambda_aicc,3.280932345251636e-5,2695,2197,0.8152133580705009,0.18478664192949912
108,lasso,6371,29,A030,lambda_aicc,3.280932345251636e-5,2695,2375,0.8812615955473099,0.11873840445269013
108,lasso,7979,29,A031,lambda_aicc,3.280932345251636e-5,2695,2139,0.7936920222634508,0.2063079777365492
108,lasso,5209,29,A032,lambda_aicc,3.280932345251636e-5,2695,2187,0.8115027829313544,0.18849721706864564
108,lasso,1600,29,A033,lambda_aicc,3.280932345251636e-5,2695,2385,0.8849721706864564,0.1150278293135436
108,lasso,2135,29,A034,lambda_aicc,3.280932345251636e-5,2695,2206,0.8185528756957329,0.18144712430426713
108,lasso,2672,29,A035,lambda_aicc,3.280932345251636e-5,2695,2132,0.7910946196660482,0.20890538033395178
108,lasso,1329,29,A036,lambda_aicc,3.280932345251636e-5,2695,2132,0.7910946196660482,0.20890538033395178
108,lasso,9298,29,A037,lambda_aicc,3.280932345251636e-5,2695,2238,0.8304267161410018,0.16957328385899817
108,lasso,7842,29,A038,lambda_aicc,3.280932345251636e-5,2695,2137,0.7929499072356215,0.20705009276437847
108,lasso,7342,29,A039,lambda_aicc,3.280932345251636e-5,2695,2142,0.7948051948051948,0.20519480519480515
108,lasso,4675,29,A040,lambda_aicc,3.280932345251636e-5,2695,2344,0.8697588126159554,0.13024118738404455
108,lasso,1764,29,A041,lambda_aicc,3.280932345251636e-5,2695,2169,0.8048237476808905,0.1951762523191095
108,lasso,6234,29,A042,lambda_aicc,3.280932345251636e-5,2695,2071,0.7684601113172542,0.23153988868274578
108,lasso,2479,29,A043,lambda_aicc,3.280932345251636e-5,2695,2284,0.8474953617810761,0.1525046382189239
108,lasso,7151,29,A044,lambda_aicc,3.280932345251636e-5,2695,2194,0.814100185528757,0.18589981447124304
108,lasso,2274,29,A045,lambda_aicc,3.280932345251636e-5,2695,2193,0.8137291280148423,0.18627087198515768
108,lasso,3554,29,A046,lambda_aicc,3.280932345251636e-5,2695,2279,0.8456400742115028,0.15435992578849722
108,lasso,209,29,A047,lambda_aicc,3.280932345251636e-5,2695,2196,0.8148423005565862,0.18515769944341376
108,lasso,4040,29,A048,lambda_aicc,3.280932345251636e-5,2695,2304,0.8549165120593692,0.14508348794063075
108,lasso,1652,29,A049,lambda_aicc,3.280932345251636e-5,2695,2242,0.8319109461966605,0.1680890538033395
108,lasso,4220,29,A050,lambda_aicc,3.280932345251636e-5,2695,2152,0.7985157699443414,0.20148423005565863
108,lasso,7409,29,A051,lambda_aicc,3.280932345251636e-5,2695,2194,0.814100185528757,0.18589981447124304
108,lasso,7072,29,A052,lambda_aicc,3.280932345251636e-5,2695,2367,0.8782931354359926,0.12170686456400737
108,lasso,3073,29,A053,lambda_aicc,3.280932345251636e-5,2695,2302,0.8541743970315399,0.14582560296846014
108,lasso,5837,29,A054,lambda_aicc,3.280932345251636e-5,2695,2234,0.8289424860853433,0.17105751391465673
108,lasso,1399,29,A055,lambda_aicc,3.280932345251636e-5,2695,2287,0.84860853432282,0.15139146567717998
108,lasso,6100,29,A056,lambda_aicc,3.280932345251636e-5,2695,2239,0.8307977736549165,0.16920222634508353
108,lasso,8860,29,A057,lambda_aicc,3.280932345251636e-5,2695,2228,0.8267161410018553,0.1732838589981447
108,lasso,5418,29,A058,lambda_aicc,3.280932345251636e-5,2695,2361,0.8760667903525047,0.12393320964749532
108,lasso,5268,29,A059,lambda_aicc,3.280932345251636e-5,2695,2281,0.8463821892393321,0.15361781076066794
108,lasso,9753,29,A060,lambda_aicc,3.280932345251636e-5,2695,2207,0.8189239332096475,0.18107606679035249
108,lasso,6000,29,A061,lambda_aicc,3.280932345251636e-5,2695,2273,0.8434137291280148,0.15658627087198518
108,lasso,5133,29,A062,lambda_aicc,3.280932345251636e-5,2695,2261,0.8389610389610389,0.1610389610389611
108,lasso,9591,29,A063,lambda_aicc,3.280932345251636e-5,2695,2213,0.8211502782931355,0.17884972170686453
108,lasso,4906,29,A064,lambda_aicc,3.280932345251636e-5,2695,2280,0.8460111317254174,0.15398886827458258
108,lasso,5601,29,A065,lambda_aicc,3.280932345251636e-5,2695,2237,0.8300556586270872,0.1699443413729128
108,lasso,5992,29,A066,lambda_aicc,3.280932345251636e-5,2695,2272,0.8430426716141002,0.15695732838589982
108,lasso,1502,29,A067,lambda_aicc,3.280932345251636e-5,2695,2213,0.8211502782931355,0.17884972170686453
108,lasso,331,29,A068,lambda_aicc,3.280932345251636e-5,2695,2271,0.8426716141001855,0.15732838589981446
108,lasso,5696,29,A069,lambda_aicc,3.280932345251636e-5,2695,2231,0.8278293135435992,0.17217068645640077
108,lasso,562,29,A070,lambda_aicc,3.280932345251636e-5,2695,2141,0.7944341372912801,0.2055658627087199
108,lasso,2356,29,A071,lambda_aicc,3.280932345251636e-5,2695,2282,0.8467532467532467,0.1532467532467533
108,lasso,2621,29,A072,lambda_aicc,3.280932345251636e-5,2695,2177,0.8077922077922078,0.19220779220779216
108,lasso,2908,29,A073,lambda_aicc,3.280932345251636e-5,2695,2196,0.8148423005565862,0.18515769944341376
108,lasso,5448,29,A074,lambda_aicc,3.280932345251636e-5,2695,2356,0.8742115027829314,0.12578849721706864
108,lasso,7185,29,A075,lambda_aicc,3.280932345251636e-5,2695,2249,0.8345083487940631,0.1654916512059369
108,lasso,7864,29,A076,lambda_aicc,3.280932345251636e-5,2695,2159,0.801113172541744,0.19888682745825603
108,lasso,9008,29,A077,lambda_aicc,3.280932345251636e-5,2695,2243,0.8322820037105751,0.16771799628942485
108,lasso,1814,29,A078,lambda_aicc,3.280932345251636e-5,2695,2157,0.8003710575139147,0.19962894248608531
108,lasso,9347,29,A079,lambda_aicc,3.280932345251636e-5,2695,2264,0.8400742115027829,0.15992578849721706
108,lasso,2588,29,A080,lambda_aicc,3.280932345251636e-5,2695,2236,0.8296846011131725,0.17031539888682745
108,lasso,4943,29,A081,lambda_aicc,3.280932345251636e-5,2695,2236,0.8296846011131725,0.17031539888682745
108,lasso,1834,29,A082,lambda_aicc,3.280932345251636e-5,2695,2202,0.8170686456400742,0.1829313543599258
108,lasso,9128,29,A083,lambda_aicc,3.280932345251636e-5,2695,2252,0.835621521335807,0.16437847866419297
108,lasso,2608,29,A084,lambda_aicc,3.280932345251636e-5,2695,2352,0.8727272727272727,0.12727272727272732
108,lasso,4647,29,A085,lambda_aicc,3.280932345251636e-5,2695,2191,0.812987012987013,0.18701298701298696
108,lasso,1398,29,A086,lambda_aicc,3.280932345251636e-5,2695,2240,0.8311688311688312,0.16883116883116878
108,lasso,7895,29,A087,lambda_aicc,3.280932345251636e-5,2695,2259,0.8382189239332096,0.16178107606679037
108,lasso,3257,29,A088,lambda_aicc,3.280932345251636e-5,2695,2271,0.8426716141001855,0.15732838589981446
108,lasso,2460,29,A089,lambda_aicc,3.280932345251636e-5,2695,2251,0.8352504638218924,0.16474953617810761
108,lasso,7944,29,A090,lambda_aicc,3.280932345251636e-5,2695,2253,0.8359925788497217,0.16400742115027833
108,lasso,4063,29,A091,lambda_aicc,3.280932345251636e-5,2695,2123,0.7877551020408163,0.21224489795918366
108,lasso,9795,29,A092,lambda_aicc,3.280932345251636e-5,2695,2248,0.8341372912801485,0.16586270871985154
108,lasso,2428,29,A093,lambda_aicc,3.280932345251636e-5,2695,2159,0.801113172541744,0.19888682745825603
108,lasso,8666,29,A094,lambda_aicc,3.280932345251636e-5,2695,2047,0.7595547309833024,0.2404452690166976
108,lasso,3604,29,A095,lambda_aicc,3.280932345251636e-5,2695,2246,0.8333951762523191,0.16660482374768093
108,lasso,635,29,A096,lambda_aicc,3.280932345251636e-5,2695,2264,0.8400742115027829,0.15992578849721706
108,lasso,8970,29,A097,lambda_aicc,3.280932345251636e-5,2695,2236,0.8296846011131725,0.17031539888682745
108,lasso,8706,29,A098,lambda_aicc,3.280932345251636e-5,2695,2190,0.8126159554730983,0.18738404452690172
108,lasso,8542,29,A099,lambda_aicc,3.280932345251636e-5,2695,2320,0.8608534322820037,0.13914656771799627
108,lasso,7247,29,A100,lambda_aicc,3.280932345251636e-5,2695,2243,0.8322820037105751,0.16771799628942485
540,lasso,7848,48,B001,lambda_aicc,2.1146450716930297e-5,2695,2429,0.9012987012987013,0.09870129870129873
540,lasso,7591,48,B002,lambda_aicc,2.1146450716930297e-5,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,4006,48,B003,lambda_aicc,2.1146450716930297e-5,2695,2436,0.9038961038961039,0.09610389610389614
540,lasso,7429,48,B004,lambda_aicc,2.1146450716930297e-5,2695,2418,0.8972170686456401,0.1027829313543599
540,lasso,6336,48,B005,lambda_aicc,2.1146450716930297e-5,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,4759,48,B006,lambda_aicc,2.1146450716930297e-5,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,7670,48,B007,lambda_aicc,2.1146450716930297e-5,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,6617,48,B008,lambda_aicc,2.1146450716930297e-5,2695,2379,0.8827458256029684,0.11725417439703156
540,lasso,4492,48,B009,lambda_aicc,2.1146450716930297e-5,2695,2429,0.9012987012987013,0.09870129870129873
540,lasso,1034,48,B010,lambda_aicc,2.1146450716930297e-5,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,9174,48,B011,lambda_aicc,2.1146450716930297e-5,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,9553,48,B012,lambda_aicc,2.1146450716930297e-5,2695,2438,0.9046382189239333,0.09536178107606674
540,lasso,3174,48,B013,lambda_aicc,2.1146450716930297e-5,2695,2446,0.9076066790352505,0.0923933209647495
540,lasso,7687,48,B014,lambda_aicc,2.1146450716930297e-5,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,8992,48,B015,lambda_aicc,2.1146450716930297e-5,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,8287,48,B016,lambda_aicc,2.1146450716930297e-5,2695,2427,0.900556586270872,0.09944341372912802
540,lasso,7585,48,B017,lambda_aicc,2.1146450716930297e-5,2695,2453,0.9102040816326531,0.0897959183673469
540,lasso,5728,48,B018,lambda_aicc,2.1146450716930297e-5,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,2948,48,B019,lambda_aicc,2.1146450716930297e-5,2695,2426,0.9001855287569573,0.09981447124304266
540,lasso,1594,48,B020,lambda_aicc,2.1146450716930297e-5,2695,2412,0.8949907235621521,0.10500927643784785
540,lasso,4467,48,B021,lambda_aicc,2.1146450716930297e-5,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,8613,48,B022,lambda_aicc,2.1146450716930297e-5,2695,2403,0.8916512059369203,0.10834879406307973
540,lasso,4280,48,B023,lambda_aicc,2.1146450716930297e-5,2695,2424,0.8994434137291281,0.10055658627087194
540,lasso,6154,48,B024,lambda_aicc,2.1146450716930297e-5,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,1947,48,B025,lambda_aicc,2.1146450716930297e-5,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,3373,48,B026,lambda_aicc,2.1146450716930297e-5,2695,2410,0.8942486085343229,0.10575139146567714
540,lasso,3891,48,B027,lambda_aicc,2.1146450716930297e-5,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,5079,48,B028,lambda_aicc,2.1146450716930297e-5,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,7144,48,B029,lambda_aicc,2.1146450716930297e-5,2695,2389,0.8864564007421151,0.11354359925788493
540,lasso,2345,48,B030,lambda_aicc,2.1146450716930297e-5,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,2057,48,B031,lambda_aicc,2.1146450716930297e-5,2695,2435,0.9035250463821892,0.09647495361781078
540,lasso,2539,48,B032,lambda_aicc,2.1146450716930297e-5,2695,2423,0.8990723562152133,0.10092764378478669
540,lasso,3473,48,B033,lambda_aicc,2.1146450716930297e-5,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,6885,48,B034,lambda_aicc,2.1146450716930297e-5,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,1315,48,B035,lambda_aicc,2.1146450716930297e-5,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,3159,48,B036,lambda_aicc,2.1146450716930297e-5,2695,2436,0.9038961038961039,0.09610389610389614
540,lasso,9792,48,B037,lambda_aicc,2.1146450716930297e-5,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,5750,48,B038,lambda_aicc,2.1146450716930297e-5,2695,2415,0.8961038961038961,0.10389610389610393
540,lasso,1774,48,B039,lambda_aicc,2.1146450716930297e-5,2695,2431,0.9020408163265307,0.09795918367346934
540,lasso,6788,48,B040,lambda_aicc,2.1146450716930297e-5,2695,2436,0.9038961038961039,0.09610389610389614
540,lasso,5924,48,B041,lambda_aicc,2.1146450716930297e-5,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,1855,48,B042,lambda_aicc,2.1146450716930297e-5,2695,2372,0.8801484230055658,0.11985157699443416
540,lasso,3293,48,B043,lambda_aicc,2.1146450716930297e-5,2695,2440,0.9053803339517625,0.09461966604823746
540,lasso,2005,48,B044,lambda_aicc,2.1146450716930297e-5,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,340,48,B045,lambda_aicc,2.1146450716930297e-5,2695,2405,0.8923933209647495,0.10760667903525045
540,lasso,8781,48,B046,lambda_aicc,2.1146450716930297e-5,2695,2426,0.9001855287569573,0.09981447124304266
540,lasso,4281,48,B047,lambda_aicc,2.1146450716930297e-5,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,7321,48,B048,lambda_aicc,2.1146450716930297e-5,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,715,48,B049,lambda_aicc,2.1146450716930297e-5,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,6261,48,B050,lambda_aicc,2.1146450716930297e-5,2695,2402,0.8912801484230055,0.10871985157699449
