training_size,cost,gamma,seeds,total,correct,testfold_name,accuracy,misclassification
108.0,10.0,5.0,6752,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,10.0,5.0,56207,54,36,Fold01,0.6666666666666666,0.33333333333333337
540.0,10.0,5.0,56207,54,35,Fold02,0.6481481481481481,0.35185185185185186
540.0,10.0,5.0,56207,54,39,Fold03,0.7222222222222222,0.2777777777777778
540.0,10.0,5.0,56207,54,37,Fold04,0.6851851851851852,0.31481481481481477
540.0,10.0,5.0,56207,54,35,Fold05,0.6481481481481481,0.35185185185185186
540.0,10.0,5.0,56207,54,37,Fold06,0.6851851851851852,0.31481481481481477
540.0,10.0,5.0,56207,54,37,Fold07,0.6851851851851852,0.31481481481481477
540.0,10.0,5.0,56207,54,36,Fold08,0.6666666666666666,0.33333333333333337
540.0,10.0,5.0,56207,54,35,Fold09,0.6481481481481481,0.35185185185185186
540.0,10.0,5.0,56207,54,37,Fold10,0.6851851851851852,0.31481481481481477
1347.0,10.0,5.0,67825,135,98,Fold01,0.725925925925926,0.274074074074074
1347.0,10.0,5.0,67825,135,93,Fold02,0.6888888888888889,0.3111111111111111
1347.0,10.0,5.0,67825,135,95,Fold03,0.7037037037037037,0.2962962962962963
1347.0,10.0,5.0,67825,135,95,Fold04,0.7037037037037037,0.2962962962962963
1347.0,10.0,5.0,67825,134,87,Fold05,0.6492537313432836,0.35074626865671643
1347.0,10.0,5.0,67825,134,95,Fold06,0.7089552238805971,0.29104477611940294
1347.0,10.0,5.0,67825,135,93,Fold07,0.6888888888888889,0.3111111111111111
1347.0,10.0,5.0,67825,135,91,Fold08,0.674074074074074,0.32592592592592595
1347.0,10.0,5.0,67825,135,100,Fold09,0.7407407407407407,0.2592592592592593
1347.0,10.0,5.0,67825,134,92,Fold10,0.6865671641791045,0.31343283582089554
108.0,50.0,5.0,19084,11,7,Fold01,0.6363636363636364,0.36363636363636365
108.0,50.0,5.0,19084,11,8,Fold02,0.7272727272727273,0.2727272727272727
108.0,50.0,5.0,19084,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,50.0,5.0,19084,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,50.0,5.0,19084,11,7,Fold05,0.6363636363636364,0.36363636363636365
108.0,50.0,5.0,19084,10,7,Fold06,0.7,0.30000000000000004
108.0,50.0,5.0,19084,10,6,Fold07,0.6,0.4
108.0,50.0,5.0,19084,11,8,Fold08,0.7272727272727273,0.2727272727272727
108.0,50.0,5.0,19084,11,6,Fold09,0.5454545454545454,0.4545454545454546
108.0,50.0,5.0,19084,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,50.0,5.0,26414,54,35,Fold01,0.6481481481481481,0.35185185185185186
540.0,50.0,5.0,26414,54,41,Fold02,0.7592592592592593,0.2407407407407407
540.0,50.0,5.0,26414,54,33,Fold03,0.6111111111111112,0.38888888888888884
540.0,50.0,5.0,26414,54,36,Fold04,0.6666666666666666,0.33333333333333337
540.0,50.0,5.0,26414,54,35,Fold05,0.6481481481481481,0.35185185185185186
540.0,50.0,5.0,26414,54,33,Fold06,0.6111111111111112,0.38888888888888884
540.0,50.0,5.0,26414,54,35,Fold07,0.6481481481481481,0.35185185185185186
540.0,50.0,5.0,26414,54,39,Fold08,0.7222222222222222,0.2777777777777778
540.0,50.0,5.0,26414,53,32,Fold09,0.6037735849056604,0.39622641509433965
540.0,50.0,5.0,26414,55,38,Fold10,0.6909090909090909,0.3090909090909091
1347.0,50.0,5.0,93912,135,89,Fold01,0.6592592592592592,0.3407407407407408
1347.0,50.0,5.0,93912,135,91,Fold02,0.674074074074074,0.32592592592592595
1347.0,50.0,5.0,93912,134,88,Fold03,0.6567164179104478,0.34328358208955223
1347.0,50.0,5.0,93912,135,93,Fold04,0.6888888888888889,0.3111111111111111
1347.0,50.0,5.0,93912,135,88,Fold05,0.6518518518518519,0.3481481481481481
1347.0,50.0,5.0,93912,134,93,Fold06,0.6940298507462687,0.30597014925373134
1347.0,50.0,5.0,93912,135,90,Fold07,0.6666666666666666,0.33333333333333337
1347.0,50.0,5.0,93912,135,90,Fold08,0.6666666666666666,0.33333333333333337
1347.0,50.0,5.0,93912,134,91,Fold09,0.6791044776119403,0.32089552238805974
1347.0,50.0,5.0,93912,135,89,Fold10,0.6592592592592592,0.3407407407407408
108.0,100.0,5.0,51669,10,6,Fold01,0.6,0.4
108.0,100.0,5.0,51669,11,8,Fold02,0.7272727272727273,0.2727272727272727
108.0,100.0,5.0,51669,11,6,Fold03,0.5454545454545454,0.4545454545454546
108.0,100.0,5.0,51669,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,100.0,5.0,51669,11,8,Fold05,0.7272727272727273,0.2727272727272727
108.0,100.0,5.0,51669,10,7,Fold06,0.7,0.30000000000000004
108.0,100.0,5.0,51669,11,8,Fold07,0.7272727272727273,0.2727272727272727
108.0,100.0,5.0,51669,11,7,Fold08,0.6363636363636364,0.36363636363636365
108.0,100.0,5.0,51669,11,8,Fold09,0.7272727272727273,0.2727272727272727
108.0,100.0,5.0,51669,11,7,Fold10,0.6363636363636364,0.36363636363636365
540.0,100.0,5.0,73685,55,34,Fold01,0.6181818181818182,0.38181818181818183
540.0,100.0,5.0,73685,54,37,Fold02,0.6851851851851852,0.31481481481481477
540.0,100.0,5.0,73685,54,34,Fold03,0.6296296296296297,0.37037037037037035
540.0,100.0,5.0,73685,54,36,Fold04,0.6666666666666666,0.33333333333333337
540.0,100.0,5.0,73685,54,35,Fold05,0.6481481481481481,0.35185185185185186
540.0,100.0,5.0,73685,54,36,Fold06,0.6666666666666666,0.33333333333333337
540.0,100.0,5.0,73685,54,35,Fold07,0.6481481481481481,0.35185185185185186
540.0,100.0,5.0,73685,54,35,Fold08,0.6481481481481481,0.35185185185185186
540.0,100.0,5.0,73685,53,38,Fold09,0.71698113207547165,0.28301886792452835
540.0,100.0,5.0,73685,54,38,Fold10,0.7037037037037037,0.2962962962962963
1347.0,100.0,5.0,22030,135,94,Fold01,0.6962962962962963,0.3037037037037037
1347.0,100.0,5.0,22030,135,95,Fold02,0.7037037037037037,0.2962962962962963
1347.0,100.0,5.0,22030,135,96,Fold03,0.7111111111111111,0.28888888888888886
1347.0,100.0,5.0,22030,135,91,Fold04,0.674074074074074,0.32592592592592595
1347.0,100.0,5.0,22030,134,93,Fold05,0.6940298507462687,0.30597014925373134
1347.0,100.0,5.0,22030,134,95,Fold06,0.7089552238805971,0.29104477611940294
1347.0,100.0,5.0,22030,135,100,Fold07,0.7407407407407407,0.2592592592592593
1347.0,100.0,5.0,22030,135,95,Fold08,0.7037037037037037,0.2962962962962963
1347.0,100.0,5.0,22030,134,94,Fold09,0.7014925373134329,0.29850746268656714
1347.0,100.0,5.0,22030,135,102,Fold10,0.7555555555555555,0.24444444444444446
108.0,200.0,5.0,63595,10,7,Fold01,0.7,0.30000000000000004
108.0,200.0,5.0,63595,11,7,Fold02,0.6363636363636364,0.36363636363636365
108.0,200.0,5.0,63595,11,8,Fold03,0.7272727272727273,0.2727272727272727
108.0,200.0,5.0,63595,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,200.0,5.0,63595,10,6,Fold05,0.6,0.4
108.0,200.0,5.0,63595,11,6,Fold06,0.5454545454545454,0.4545454545454546
108.0,200.0,5.0,63595,11,8,Fold07,0.7272727272727273,0.2727272727272727
108.0,200.0,5.0,63595,11,5,Fold08,0.45454545454545453,0.5454545454545454
108.0,200.0,5.0,63595,11,7,Fold09,0.6363636363636364,0.36363636363636365
108.0,200.0,5.0,63595,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,200.0,5.0,62273,54,35,Fold01,0.6481481481481481,0.35185185185185186
540.0,200.0,5.0,62273,53,37,Fold02,0.6981132075471698,0.30188679245283023
540.0,200.0,5.0,62273,54,38,Fold03,0.7037037037037037,0.2962962962962963
540.0,200.0,5.0,62273,54,37,Fold04,0.6851851851851852,0.31481481481481477
540.0,200.0,5.0,62273,54,40,Fold05,0.7407407407407407,0.2592592592592593
540.0,200.0,5.0,62273,53,34,Fold06,0.6415094339622641,0.3584905660377359
540.0,200.0,5.0,62273,55,39,Fold07,0.7090909090909091,0.2909090909090909
540.0,200.0,5.0,62273,55,37,Fold08,0.6727272727272727,0.32727272727272727
540.0,200.0,5.0,62273,54,38,Fold09,0.7037037037037037,0.2962962962962963
540.0,200.0,5.0,62273,54,40,Fold10,0.7407407407407407,0.2592592592592593
1347.0,200.0,5.0,53769,134,97,Fold01,0.7238805970149254,0.27611940298507465
1347.0,200.0,5.0,53769,135,90,Fold02,0.6666666666666666,0.33333333333333337
1347.0,200.0,5.0,53769,135,93,Fold03,0.6888888888888889,0.3111111111111111
1347.0,200.0,5.0,53769,135,96,Fold04,0.7111111111111111,0.28888888888888886
1347.0,200.0,5.0,53769,135,87,Fold05,0.6444444444444445,0.3555555555555555
1347.0,200.0,5.0,53769,135,96,Fold06,0.7111111111111111,0.28888888888888886
1347.0,200.0,5.0,53769,134,97,Fold07,0.7238805970149254,0.27611940298507465
1347.0,200.0,5.0,53769,135,92,Fold08,0.6814814814814815,0.31851851851851853
1347.0,200.0,5.0,53769,134,85,Fold09,0.6343283582089553,0.3656716417910447
1347.0,200.0,5.0,53769,135,87,Fold10,0.6444444444444445,0.3555555555555555
108.0,500.0,5.0,23952,11,7,Fold01,0.6363636363636364,0.36363636363636365
108.0,500.0,5.0,23952,10,7,Fold02,0.7,0.30000000000000004
108.0,500.0,5.0,23952,11,10,Fold03,0.9090909090909091,0.09090909090909094
108.0,500.0,5.0,23952,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,500.0,5.0,23952,12,8,Fold05,0.6666666666666666,0.33333333333333337
108.0,500.0,5.0,23952,10,6,Fold06,0.6,0.4
108.0,500.0,5.0,23952,11,9,Fold07,0.8181818181818182,0.18181818181818177
108.0,500.0,5.0,23952,11,7,Fold08,0.6363636363636364,0.36363636363636365
108.0,500.0,5.0,23952,11,8,Fold09,0.7272727272727273,0.2727272727272727
108.0,500.0,5.0,23952,10,8,Fold10,0.8,0.19999999999999996
540.0,500.0,5.0,24832,54,36,Fold01,0.6666666666666666,0.33333333333333337
540.0,500.0,5.0,24832,54,37,Fold02,0.6851851851851852,0.31481481481481477
540.0,500.0,5.0,24832,54,38,Fold03,0.7037037037037037,0.2962962962962963
540.0,500.0,5.0,24832,54,33,Fold04,0.6111111111111112,0.38888888888888884
540.0,500.0,5.0,24832,54,37,Fold05,0.6851851851851852,0.31481481481481477
540.0,500.0,5.0,24832,54,35,Fold06,0.6481481481481481,0.35185185185185186
540.0,500.0,5.0,24832,54,35,Fold07,0.6481481481481481,0.35185185185185186
540.0,500.0,5.0,24832,55,38,Fold08,0.6909090909090909,0.3090909090909091
540.0,500.0,5.0,24832,54,36,Fold09,0.6666666666666666,0.33333333333333337
540.0,500.0,5.0,24832,53,38,Fold10,0.71698113207547165,0.28301886792452835
1347.0,500.0,5.0,46506,135,94,Fold01,0.6962962962962963,0.3037037037037037
1347.0,500.0,5.0,46506,134,91,Fold02,0.6791044776119403,0.32089552238805974
1347.0,500.0,5.0,46506,135,96,Fold03,0.7111111111111111,0.28888888888888886
1347.0,500.0,5.0,46506,135,91,Fold04,0.674074074074074,0.32592592592592595
1347.0,500.0,5.0,46506,136,95,Fold05,0.6985294117647058,0.30147058823529416
1347.0,500.0,5.0,46506,135,98,Fold06,0.725925925925926,0.274074074074074
1347.0,500.0,5.0,46506,134,93,Fold07,0.6940298507462687,0.30597014925373134
1347.0,500.0,5.0,46506,134,92,Fold08,0.6865671641791045,0.31343283582089554
1347.0,500.0,5.0,46506,134,91,Fold09,0.6791044776119403,0.32089552238805974
1347.0,500.0,5.0,46506,135,94,Fold10,0.6962962962962963,0.3037037037037037
108.0,0.01,10.0,82969,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold02,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold03,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold04,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,10,5,Fold05,0.5,0.5
108.0,0.01,10.0,82969,10,6,Fold06,0.6,0.4
108.0,0.01,10.0,82969,11,6,Fold07,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold08,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold09,0.5454545454545454,0.4545454545454546
108.0,0.01,10.0,82969,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,0.01,10.0,23258,54,29,Fold01,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,55,30,Fold02,0.5454545454545454,0.4545454545454546
540.0,0.01,10.0,23258,53,29,Fold03,0.5471698113207547,0.4528301886792453
540.0,0.01,10.0,23258,54,29,Fold04,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold05,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold06,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold07,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold08,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold09,0.5370370370370371,0.4629629629629629
540.0,0.01,10.0,23258,54,29,Fold10,0.5370370370370371,0.4629629629629629
1347.0,0.01,10.0,77066,134,75,Fold01,0.5597014925373134,0.4402985074626866
1347.0,0.01,10.0,77066,135,76,Fold02,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,135,76,Fold03,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,135,76,Fold04,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,135,76,Fold05,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,135,76,Fold06,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,134,75,Fold07,0.5597014925373134,0.4402985074626866
1347.0,0.01,10.0,77066,135,76,Fold08,0.562962962962963,0.437037037037037
1347.0,0.01,10.0,77066,134,75,Fold09,0.5597014925373134,0.4402985074626866
1347.0,0.01,10.0,77066,135,76,Fold10,0.562962962962963,0.437037037037037
108.0,0.03,10.0,51860,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.03,10.0,51860,11,6,Fold02,0.5454545454545454,0.4545454545454546
108.0,0.03,10.0,51860,10,5,Fold03,0.5,0.5
108.0,0.03,10.0,51860,12,6,Fold04,0.5,0.5
108.0,0.03,10.0,51860,10,5,Fold05,0.5,0.5
108.0,0.03,10.0,51860,12,6,Fold06,0.5,0.5
108.0,0.03,10.0,51860,11,6,Fold07,0.5454545454545454,0.4545454545454546
108.0,0.03,10.0,51860,10,5,Fold08,0.5,0.5
108.0,0.03,10.0,51860,10,5,Fold09,0.5,0.5
108.0,0.03,10.0,51860,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,0.03,10.0,33229,53,31,Fold01,0.5849056603773585,0.41509433962264153
540.0,0.03,10.0,33229,54,31,Fold02,0.5740740740740741,0.42592592592592593
540.0,0.03,10.0,33229,53,31,Fold03,0.5849056603773585,0.41509433962264153
540.0,0.03,10.0,33229,55,32,Fold04,0.5818181818181818,0.4181818181818182
540.0,0.03,10.0,33229,55,32,Fold05,0.5818181818181818,0.4181818181818182
540.0,0.03,10.0,33229,54,31,Fold06,0.5740740740740741,0.42592592592592593
540.0,0.03,10.0,33229,55,32,Fold07,0.5818181818181818,0.4181818181818182
540.0,0.03,10.0,33229,54,31,Fold08,0.5740740740740741,0.42592592592592593
540.0,0.03,10.0,33229,53,31,Fold09,0.5849056603773585,0.41509433962264153
540.0,0.03,10.0,33229,54,31,Fold10,0.5740740740740741,0.42592592592592593
1347.0,0.03,10.0,77395,135,81,Fold01,0.6,0.4
1347.0,0.03,10.0,77395,135,83,Fold02,0.6148148148148148,0.3851851851851852
1347.0,0.03,10.0,77395,135,89,Fold03,0.6592592592592592,0.3407407407407408
1347.0,0.03,10.0,77395,135,85,Fold04,0.6296296296296297,0.37037037037037035
1347.0,0.03,10.0,77395,135,87,Fold05,0.6444444444444445,0.3555555555555555
1347.0,0.03,10.0,77395,134,85,Fold06,0.6343283582089553,0.3656716417910447
1347.0,0.03,10.0,77395,135,85,Fold07,0.6296296296296297,0.37037037037037035
1347.0,0.03,10.0,77395,134,85,Fold08,0.6343283582089553,0.3656716417910447
1347.0,0.03,10.0,77395,135,84,Fold09,0.6222222222222222,0.37777777777777777
1347.0,0.03,10.0,77395,134,85,Fold10,0.6343283582089553,0.3656716417910447
108.0,0.05,10.0,99693,11,7,Fold01,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold02,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold05,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold06,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,10,6,Fold07,0.6,0.4
108.0,0.05,10.0,99693,10,7,Fold08,0.7,0.30000000000000004
108.0,0.05,10.0,99693,11,7,Fold09,0.6363636363636364,0.36363636363636365
108.0,0.05,10.0,99693,11,7,Fold10,0.6363636363636364,0.36363636363636365
540.0,0.05,10.0,33477,54,31,Fold01,0.5740740740740741,0.42592592592592593
540.0,0.05,10.0,33477,53,30,Fold02,0.5660377358490566,0.4339622641509434
540.0,0.05,10.0,33477,55,31,Fold03,0.5636363636363636,0.4363636363636364
540.0,0.05,10.0,33477,54,30,Fold04,0.5555555555555556,0.4444444444444444
540.0,0.05,10.0,33477,55,31,Fold05,0.5636363636363636,0.4363636363636364
540.0,0.05,10.0,33477,54,31,Fold06,0.5740740740740741,0.42592592592592593
540.0,0.05,10.0,33477,53,30,Fold07,0.5660377358490566,0.4339622641509434
540.0,0.05,10.0,33477,54,30,Fold08,0.5555555555555556,0.4444444444444444
540.0,0.05,10.0,33477,53,30,Fold09,0.5660377358490566,0.4339622641509434
540.0,0.05,10.0,33477,55,31,Fold10,0.5636363636363636,0.4363636363636364
1347.0,0.05,10.0,42203,135,88,Fold01,0.6518518518518519,0.3481481481481481
1347.0,0.05,10.0,42203,134,88,Fold02,0.6567164179104478,0.34328358208955223
1347.0,0.05,10.0,42203,134,85,Fold03,0.6343283582089553,0.3656716417910447
1347.0,0.05,10.0,42203,134,80,Fold04,0.5970149253731343,0.4029850746268657
1347.0,0.05,10.0,42203,135,82,Fold05,0.6074074074074074,0.3925925925925926
1347.0,0.05,10.0,42203,135,83,Fold06,0.6148148148148148,0.3851851851851852
1347.0,0.05,10.0,42203,135,90,Fold07,0.6666666666666666,0.33333333333333337
1347.0,0.05,10.0,42203,135,82,Fold08,0.6074074074074074,0.3925925925925926
1347.0,0.05,10.0,42203,135,86,Fold09,0.6370370370370371,0.36296296296296293
1347.0,0.05,10.0,42203,135,81,Fold10,0.6,0.4
108.0,0.1,10.0,99789,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.1,10.0,99789,11,7,Fold02,0.6363636363636364,0.36363636363636365
108.0,0.1,10.0,99789,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,0.1,10.0,99789,10,6,Fold04,0.6,0.4
108.0,0.1,10.0,99789,11,6,Fold05,0.5454545454545454,0.4545454545454546
108.0,0.1,10.0,99789,10,6,Fold06,0.6,0.4
108.0,0.1,10.0,99789,10,6,Fold07,0.6,0.4
108.0,0.1,10.0,99789,12,7,Fold08,0.5833333333333334,0.41666666666666663
108.0,0.1,10.0,99789,11,6,Fold09,0.5454545454545454,0.4545454545454546
108.0,0.1,10.0,99789,11,6,Fold10,0.5454545454545454,0.4545454545454546
540.0,0.1,10.0,65154,54,36,Fold01,0.6666666666666666,0.33333333333333337
540.0,0.1,10.0,65154,54,35,Fold02,0.6481481481481481,0.35185185185185186
540.0,0.1,10.0,65154,53,35,Fold03,0.660377358490566,0.339622641509434
540.0,0.1,10.0,65154,54,34,Fold04,0.6296296296296297,0.37037037037037035
540.0,0.1,10.0,65154,54,33,Fold05,0.6111111111111112,0.38888888888888884
540.0,0.1,10.0,65154,54,33,Fold06,0.6111111111111112,0.38888888888888884
540.0,0.1,10.0,65154,54,33,Fold07,0.6111111111111112,0.38888888888888884
540.0,0.1,10.0,65154,54,33,Fold08,0.6111111111111112,0.38888888888888884
540.0,0.1,10.0,65154,54,37,Fold09,0.6851851851851852,0.31481481481481477
540.0,0.1,10.0,65154,55,35,Fold10,0.6363636363636364,0.36363636363636365
1347.0,0.1,10.0,71779,134,82,Fold01,0.6119402985074627,0.3880597014925373
1347.0,0.1,10.0,71779,135,89,Fold02,0.6592592592592592,0.3407407407407408
1347.0,0.1,10.0,71779,135,80,Fold03,0.5925925925925926,0.40740740740740744
1347.0,0.1,10.0,71779,135,86,Fold04,0.6370370370370371,0.36296296296296293
1347.0,0.1,10.0,71779,135,84,Fold05,0.6222222222222222,0.37777777777777777
1347.0,0.1,10.0,71779,135,81,Fold06,0.6,0.4
1347.0,0.1,10.0,71779,135,87,Fold07,0.6444444444444445,0.3555555555555555
1347.0,0.1,10.0,71779,135,87,Fold08,0.6444444444444445,0.3555555555555555
1347.0,0.1,10.0,71779,134,85,Fold09,0.6343283582089553,0.3656716417910447
1347.0,0.1,10.0,71779,134,86,Fold10,0.6417910447761194,0.35820895522388063
108.0,0.5,10.0,16312,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,0.5,10.0,16312,11,6,Fold02,0.5454545454545454,0.4545454545454546
108.0,0.5,10.0,16312,11,6,Fold03,0.5454545454545454,0.4545454545454546
108.0,0.5,10.0,16312,11,8,Fold04,0.7272727272727273,0.2727272727272727
108.0,0.5,10.0,16312,11,7,Fold05,0.6363636363636364,0.36363636363636365
108.0,0.5,10.0,16312,11,7,Fold06,0.6363636363636364,0.36363636363636365
108.0,0.5,10.0,16312,10,6,Fold07,0.6,0.4
108.0,0.5,10.0,16312,11,6,Fold08,0.5454545454545454,0.4545454545454546
108.0,0.5,10.0,16312,11,7,Fold09,0.6363636363636364,0.36363636363636365
108.0,0.5,10.0,16312,10,5,Fold10,0.5,0.5
540.0,0.5,10.0,5036,54,32,Fold01,0.5925925925925926,0.40740740740740744
540.0,0.5,10.0,5036,55,36,Fold02,0.6545454545454545,0.34545454545454546
540.0,0.5,10.0,5036,55,35,Fold03,0.6363636363636364,0.36363636363636365
540.0,0.5,10.0,5036,55,36,Fold04,0.6545454545454545,0.34545454545454546
540.0,0.5,10.0,5036,54,36,Fold05,0.6666666666666666,0.33333333333333337
540.0,0.5,10.0,5036,53,30,Fold06,0.5660377358490566,0.4339622641509434
540.0,0.5,10.0,5036,53,36,Fold07,0.6792452830188679,0.3207547169811321
540.0,0.5,10.0,5036,54,39,Fold08,0.7222222222222222,0.2777777777777778
540.0,0.5,10.0,5036,53,35,Fold09,0.660377358490566,0.339622641509434
540.0,0.5,10.0,5036,54,33,Fold10,0.6111111111111112,0.38888888888888884
1347.0,0.5,10.0,56952,135,88,Fold01,0.6518518518518519,0.3481481481481481
1347.0,0.5,10.0,56952,134,94,Fold02,0.7014925373134329,0.29850746268656714
1347.0,0.5,10.0,56952,135,88,Fold03,0.6518518518518519,0.3481481481481481
1347.0,0.5,10.0,56952,134,91,Fold04,0.6791044776119403,0.32089552238805974
1347.0,0.5,10.0,56952,135,98,Fold05,0.725925925925926,0.274074074074074
1347.0,0.5,10.0,56952,135,91,Fold06,0.674074074074074,0.32592592592592595
1347.0,0.5,10.0,56952,135,89,Fold07,0.6592592592592592,0.3407407407407408
1347.0,0.5,10.0,56952,135,92,Fold08,0.6814814814814815,0.31851851851851853
1347.0,0.5,10.0,56952,135,91,Fold09,0.674074074074074,0.32592592592592595
1347.0,0.5,10.0,56952,134,91,Fold10,0.6791044776119403,0.32089552238805974
108.0,1.0,10.0,11349,11,6,Fold01,0.5454545454545454,0.4545454545454546
108.0,1.0,10.0,11349,10,5,Fold02,0.5,0.5
108.0,1.0,10.0,11349,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,1.0,10.0,11349,11,8,Fold04,0.7272727272727273,0.2727272727272727
108.0,1.0,10.0,11349,11,6,Fold05,0.5454545454545454,0.4545454545454546
108.0,1.0,10.0,11349,11,7,Fold06,0.6363636363636364,0.36363636363636365
108.0,1.0,10.0,11349,12,6,Fold07,0.5,0.5
108.0,1.0,10.0,11349,10,7,Fold08,0.7,0.30000000000000004
108.0,1.0,10.0,11349,10,6,Fold09,0.6,0.4
108.0,1.0,10.0,11349,11,7,Fold10,0.6363636363636364,0.36363636363636365
540.0,1.0,10.0,1568,54,38,Fold01,0.7037037037037037,0.2962962962962963
540.0,1.0,10.0,1568,54,36,Fold02,0.6666666666666666,0.33333333333333337
540.0,1.0,10.0,1568,53,32,Fold03,0.6037735849056604,0.39622641509433965
540.0,1.0,10.0,1568,55,37,Fold04,0.6727272727272727,0.32727272727272727
540.0,1.0,10.0,1568,54,39,Fold05,0.7222222222222222,0.2777777777777778
540.0,1.0,10.0,1568,54,34,Fold06,0.6296296296296297,0.37037037037037035
540.0,1.0,10.0,1568,54,40,Fold07,0.7407407407407407,0.2592592592592593
540.0,1.0,10.0,1568,54,35,Fold08,0.6481481481481481,0.35185185185185186
540.0,1.0,10.0,1568,55,39,Fold09,0.7090909090909091,0.2909090909090909
540.0,1.0,10.0,1568,53,37,Fold10,0.6981132075471698,0.30188679245283023
1347.0,1.0,10.0,77264,135,88,Fold01,0.6518518518518519,0.3481481481481481
1347.0,1.0,10.0,77264,135,88,Fold02,0.6518518518518519,0.3481481481481481
1347.0,1.0,10.0,77264,135,93,Fold03,0.6888888888888889,0.3111111111111111
1347.0,1.0,10.0,77264,135,92,Fold04,0.6814814814814815,0.31851851851851853
1347.0,1.0,10.0,77264,135,92,Fold05,0.6814814814814815,0.31851851851851853
1347.0,1.0,10.0,77264,135,90,Fold06,0.6666666666666666,0.33333333333333337
1347.0,1.0,10.0,77264,134,90,Fold07,0.6716417910447762,0.32835820895522383
1347.0,1.0,10.0,77264,135,96,Fold08,0.7111111111111111,0.28888888888888886
1347.0,1.0,10.0,77264,134,88,Fold09,0.6567164179104478,0.34328358208955223
1347.0,1.0,10.0,77264,134,86,Fold10,0.6417910447761194,0.35820895522388063
108.0,5.0,10.0,26507,10,6,Fold01,0.6,0.4
108.0,5.0,10.0,26507,12,6,Fold02,0.5,0.5
108.0,5.0,10.0,26507,11,7,Fold03,0.6363636363636364,0.36363636363636365
108.0,5.0,10.0,26507,11,7,Fold04,0.6363636363636364,0.36363636363636365
108.0,5.0,10.0,26507,11,7,Fold05,0.6363636363636364,0.36363636363636365
108.0,5.0,10.0,26507,10,6,Fold06,0.6,0.4
108.0,5.0,10.0,26507,11,7,Fold07,0.6363636363636364,0.36363636363636365
108.0,5.0,10.0,26507,11,6,Fold08,0.5454545454545454,0.4545454545454546
108.0,5.0,10.0,26507,10,8,Fold09,0.8,0.19999999999999996
108.0,5.0,10.0,26507,11,7,Fold10,0.6363636363636364,0.36363636363636365
540.0,5.0,10.0,67617,54,36,Fold01,0.6666666666666666,0.33333333333333337
540.0,5.0,10.0,67617,54,40,Fold02,0.7407407407407407,0.2592592592592593
540.0,5.0,10.0,67617,54,32,Fold03,0.5925925925925926,0.40740740740740744
540.0,5.0,10.0,67617,54,37,Fold04,0.6851851851851852,0.31481481481481477
540.0,5.0,10.0,67617,55,40,Fold05,0.7272727272727273,0.2727272727272727
540.0,5.0,10.0,67617,53,35,Fold06,0.660377358490566,0.339622641509434
540.0,5.0,10.0,67617,54,37,Fold07,0.6851851851851852,0.31481481481481477
